Rooms,Floor,Area,HouseStructure,BuildingType,HouseOrientation,ConstructionTime,RenovationCondition,BuildingStructure,LadderRatio,Elevator,挂牌时间,TotalPrice,UnitPrice,TradeTime,DOM,Followers,HouseName1,Bedroom,Livingroom,Kitchen,Bathroom,HouseStructure_cat,BuildingType_cat,HouseOrientation_cat,RenovationCondition_cat,BuildingStructure_cat,Elevator_cat,Floor_cat
2室2厅1厨1卫        ,中,91,平层              ,板楼       ,南   ,2006-01-01,简装     ,钢混结构  ,一梯两户           ,无           ,2021-04-11,425,46642,2021-05-24,44,12,繁荣安居,2,2,1,1,1,3,18,2,3,0,0
2室1厅1厨1卫        ,高,60,平层              ,板楼       ,南   ,1994-01-01,简装     ,砖混结构  ,一梯四户           ,无           ,2021-04-26,415,68903,2021-05-24,29,15,金杨新村五街坊,2,1,1,1,1,3,18,2,2,0,3
2室1厅0厨1卫        ,中,71,平层              ,板楼       ,南   ,1997-01-01,简装     ,混合结构  ,一梯两户           ,无           ,2021-03-14,505,70729,2021-05-24,72,34,华东花苑,2,1,0,1,1,3,18,2,1,0,0
3室1厅1厨2卫        ,中,134,复式              ,板楼       ,南   ,,毛坯     ,钢混结构  ,一梯六户           ,无           ,2021-04-09,535,39798,2021-05-24,46,38,绿地朱家角1号,3,1,1,2,0,3,18,1,3,0,0
2室0厅1厨1卫        ,中,46,平层              ,板楼       ,南   ,1981-01-01,精装     ,砖混结构  ,一梯四户           ,无           ,2021-01-15,314,67536,2021-05-24,130,98,新市南路1130弄,2,0,1,1,1,3,18,3,2,0,0
1室2厅1厨1卫        ,高,49,,板楼       ,南   ,1995-01-01,精装     ,钢混结构  ,一梯四户           ,无           ,2021-03-21,256,52224,2021-05-24,65,153,华松西区（仙霞西路700弄）,1,2,1,1,-1,3,18,3,3,0,3
2室2厅1厨1卫        ,低,100,平层              ,板楼       ,南 北   ,2008-01-01,简装     ,钢混结构  ,两梯两户           ,有           ,2021-03-06,1080,107463,2021-05-24,80,2,万源城逸郡,2,2,1,1,1,3,23,2,3,1,1
2室2厅1厨1卫        ,中,86,平层              ,板楼       ,南   ,2007-01-01,精装     ,钢混结构  ,一梯两户           ,,2021-02-19,384,44621,2021-05-24,95,123,金色西郊城,2,2,1,1,1,3,18,3,3,-1,0
1室2厅1厨1卫        ,高,66,平层              ,板楼       ,南   ,2006-01-01,精装     ,钢混结构  ,一梯三户           ,有           ,2021-05-09,278,41586,2021-05-24,16,0,绿洲花园,1,2,1,1,1,3,18,3,3,1,3
3室2厅1厨2卫        ,中,106,平层              ,板楼       ,南   ,1996-01-01,精装     ,砖混结构  ,一梯两户           ,无           ,2021-02-21,808,75983,2021-05-24,93,97,大上海国际花园五区,3,2,1,2,1,3,18,3,2,0,0
1室1厅1厨1卫        ,高,56,平层              ,板楼       ,南 北   ,2014-01-01,精装     ,钢混结构  ,一梯两户           ,,2021-05-19,195,34803,2021-05-24,6,1,盛泰家园,1,1,1,1,1,3,23,3,3,-1,3
2室1厅1厨1卫        ,高,70,平层              ,板楼       ,南   ,1995-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-05-08,211,29833,2021-05-24,17,0,申达新村,2,1,1,1,1,3,18,2,2,0,3
2室2厅1厨1卫        ,高,82,平层              ,板楼       ,南   ,1994-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-05-16,201,24169,2021-05-24,9,4,欣欣苑小区,2,2,1,1,1,3,18,2,2,0,3
2室1厅1厨1卫        ,高,53,,板楼       ,南   ,1983-01-01,简装     ,砖混结构  ,一梯四户           ,无           ,2021-03-16,361,67490,2021-05-24,70,52,梅林小区,2,1,1,1,-1,3,18,2,2,0,3
2室1厅1厨1卫        ,低,69,平层              ,塔楼       ,南   ,1990-01-01,简装     ,钢混结构  ,两梯八户           ,有           ,2021-02-05,442,63525,2021-05-24,109,94,海运新村,2,1,1,1,1,0,18,2,3,1,1
2室2厅1厨1卫        ,高,88,,板楼       ,南 北   ,,简装     ,钢混结构  ,一梯四户           ,,2021-04-03,325,36932,2021-05-24,52,6,美安路215弄,2,2,1,1,-1,3,23,2,3,-1,3
1室1厅1厨1卫        ,中,51,平层              ,板楼       ,南 北   ,2006-01-01,精装     ,钢混结构  ,一梯两户           ,无           ,2021-05-15,355,69418,2021-05-24,10,9,鑫都城柳岸人家,1,1,1,1,1,3,23,3,3,0,0
2室1厅1厨1卫        ,低,56,平层              ,板楼       ,南 北   ,1990-01-01,简装     ,砖混结构  ,一梯四户           ,无           ,2021-05-23,395,69641,2021-05-24,2,0,工农三村,2,1,1,1,1,3,23,2,2,0,1
1室1厅1厨1卫        ,高,49,,板楼       ,南   ,1994-01-01,简装     ,砖混结构  ,一梯三户           ,无           ,2021-04-04,317,64602,2021-05-24,51,65,凌云新村,1,1,1,1,-1,3,18,2,2,0,3
3室1厅1厨1卫        ,中,91,平层              ,板楼       ,南 北   ,2009-01-01,精装     ,钢混结构  ,一梯两户           ,有           ,2021-04-04,424,46390,2021-05-24,51,37,美兰湖岭域,3,1,1,1,1,3,23,3,3,1,0
2室1厅1厨1卫        ,高,77,平层              ,板楼       ,南   ,1994-01-01,精装     ,砖混结构  ,一梯两户           ,无           ,2021-04-02,375,48444,2021-05-24,53,277,虹桥机场新村,2,1,1,1,1,3,18,3,2,0,3
1室1厅1厨1卫        ,中,39,平层              ,板楼       ,南   ,1987-01-01,其他     ,钢混结构  ,一梯七户           ,无           ,2021-05-23,279,69925,2021-05-24,2,0,广中路556号,1,1,1,1,1,3,18,0,3,0,0
1室1厅1厨1卫        ,高,43,平层              ,板楼       ,南   ,1993-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-05-15,211,48484,2021-05-24,10,24,逸仙路1321弄,1,1,1,1,1,3,18,2,2,0,3
2室1厅1厨1卫        ,中,69,平层              ,板楼       ,南   ,1994-01-01,毛坯     ,砖混结构  ,一梯三户           ,无           ,2021-04-17,410,59181,2021-05-24,38,26,报春一村,2,1,1,1,1,3,18,1,2,0,0
2室2厅1厨1卫        ,中,102,平层              ,板楼       ,南   ,2004-01-01,精装     ,钢混结构  ,一梯两户           ,有           ,2021-04-28,900,87745,2021-05-24,27,27,和润家园(公寓),2,2,1,1,1,3,18,3,3,1,0
1室1厅1厨1卫        ,低,64,平层              ,板楼       ,南   ,2008-01-01,简装     ,钢混结构  ,两梯四户           ,有           ,2021-04-09,233,35886,2021-05-24,46,79,环绿国际,1,1,1,1,1,3,18,2,3,1,1
2室1厅1厨1卫        ,中,74,平层              ,板楼       ,南   ,2013-01-01,简装     ,钢混结构  ,一梯三户           ,有           ,2021-04-03,363,48811,2021-05-24,52,25,佳伟景苑,2,1,1,1,1,3,18,2,3,1,0
1室1厅1厨1卫        ,高,43,平层              ,板楼       ,南   ,1991-01-01,毛坯     ,砖混结构  ,一梯五户           ,无           ,2021-03-30,260,60047,2021-05-24,56,9,中原路99弄,1,1,1,1,1,3,18,1,2,0,3
2室1厅1厨1卫        ,中,86,平层              ,板楼       ,南   ,1997-01-01,精装     ,砖混结构  ,一梯两户           ,无           ,2021-05-14,115,13331,2021-05-24,11,3,万寿新村(金山),2,1,1,1,1,3,18,3,2,0,0
4室2厅1厨6卫        ,低,348,,板楼       ,南   ,2010-01-01,精装     ,钢混结构  ,一梯一户           ,无           ,2021-04-21,1260,36145,2021-05-24,34,65,泗泾颐景园,4,2,1,6,-1,3,18,3,3,0,1
3室1厅1厨1卫        ,高,88,平层              ,板楼       ,南   ,,精装     ,钢混结构  ,两梯四户           ,有           ,2021-03-04,1280,144797,2021-05-24,82,40,保利香槟苑,3,1,1,1,1,3,18,3,3,1,3
2室2厅1厨1卫        ,低,79,平层              ,板楼       ,南   ,2004-01-01,精装     ,钢混结构  ,一梯两户           ,无           ,2021-05-13,475,59524,2021-05-24,12,34,浦发绿城西泰林路901弄,2,2,1,1,1,3,18,3,3,0,1
1室1厅1厨1卫        ,中,53,,板楼       ,南   ,1994-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-05-05,261,48415,2021-05-24,20,21,申良花园,1,1,1,1,-1,3,18,2,2,0,0
2室1厅1厨1卫        ,低,57,平层              ,板楼       ,南 北   ,1994-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-05-06,266,46000,2021-05-24,19,1,青厦小区,2,1,1,1,1,3,23,2,2,0,1
2室1厅1厨1卫        ,低,52,平层              ,板楼       ,南   ,1988-01-01,精装     ,砖混结构  ,一梯两户           ,无           ,2021-03-29,195,36946,2021-05-24,57,93,凤庆小区,2,1,1,1,1,3,18,3,2,0,1
2室1厅1厨1卫        ,低,73,平层              ,板楼       ,南   ,1994-01-01,精装     ,砖混结构  ,一梯两户           ,无           ,2021-05-02,378,51485,2021-05-24,23,11,申良花园,2,1,1,1,1,3,18,3,2,0,1
1室1厅1厨1卫        ,低,41,平层              ,板楼       ,南   ,1993-01-01,简装     ,砖混结构  ,一梯四户           ,无           ,2021-05-19,285,69360,2021-05-24,6,3,国和一村,1,1,1,1,1,3,18,2,2,0,1
2室1厅1厨1卫        ,低,76,平层              ,,南   ,1998-01-01,其他     ,砖混结构  ,一梯两户           ,无           ,2021-05-23,680,89041,2021-05-24,2,0,滨江小区,2,1,1,1,1,-1,18,0,2,0,1
4室3厅1厨3卫        ,低,232,,板楼       ,南 北   ,2006-01-01,精装     ,钢混结构  ,一梯一户           ,无           ,2021-05-16,1200,51547,2021-05-24,8,0,东方庭院(别墅),4,3,1,3,-1,3,23,3,3,0,1
3室2厅1厨1卫        ,高,95,,板楼       ,南 北   ,,简装     ,砖混结构  ,一梯两户           ,无           ,2021-05-23,350,36843,2021-05-24,2,0,天乐新村,3,2,1,1,-1,3,23,2,2,0,3
1室1厅1厨1卫        ,低,53,平层              ,板楼       ,南   ,2004-01-01,精装     ,钢混结构  ,一梯四户           ,有           ,2021-04-18,379,70881,2021-05-24,36,10,永泰花苑,1,1,1,1,1,3,18,3,3,1,1
1室0厅1厨1卫        ,高,32,平层              ,板楼       ,南   ,1981-01-01,精装     ,砖混结构  ,一梯六户           ,无           ,2021-05-09,144,44500,2021-05-24,16,6,海滨二村(宝山),1,0,1,1,1,3,18,3,2,0,3
3室1厅1厨1卫        ,中,82,,板楼       ,南   ,1994-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-05-15,175,21311,2021-05-24,10,7,贝港北区（二区）,3,1,1,1,-1,3,18,2,2,0,0
3室2厅1厨1卫        ,低,89,,板楼       ,南   ,2010-01-01,精装     ,钢混结构  ,两梯两户           ,有           ,2021-01-17,1010,112460,2021-05-24,127,21,万科金色里程(公寓),3,2,1,1,-1,3,18,3,3,1,1
1室1厅1厨1卫        ,高,38,平层              ,板楼       ,南   ,1978-01-01,精装     ,砖混结构  ,一梯四户           ,无           ,2021-05-20,136,35079,2021-05-24,5,19,昆阳小区,1,1,1,1,1,3,18,3,2,0,3
2室1厅1厨1卫        ,低,76,平层              ,板楼       ,南 北   ,,精装     ,钢混结构  ,一梯两户           ,有           ,2021-05-23,680,89474,2021-05-24,1,0,浦发罗兰翡丽,2,1,1,1,1,3,23,3,3,1,1
2室1厅1厨1卫        ,高,71,平层              ,塔楼       ,东南   ,1992-01-01,简装     ,钢混结构  ,两梯七户           ,有           ,2021-03-30,585,81853,2021-05-24,56,104,新江大楼,2,1,1,1,1,0,9,2,3,1,3
3室2厅1厨1卫        ,中,123,平层              ,板楼       ,南   ,2004-01-01,精装     ,钢混结构  ,一梯两户           ,有           ,2021-04-16,820,66494,2021-05-24,39,62,广兰名苑,3,2,1,1,1,3,18,3,3,1,0
1室2厅1厨1卫        ,中,59,平层              ,板楼       ,南   ,2005-01-01,精装     ,钢混结构  ,两梯六户           ,有           ,2021-03-26,695,117419,2021-05-24,60,73,新湖明珠城（一二期）,1,2,1,1,1,3,18,3,3,1,0
1室1厅1厨1卫        ,高,50,平层              ,板楼       ,南   ,1998-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-05-09,336,66680,2021-05-24,16,9,曹杨花苑,1,1,1,1,1,3,18,2,2,0,3
3室2厅1厨1卫        ,高,87,平层              ,板楼       ,南 北   ,2015-01-01,精装     ,钢混结构  ,两梯四户           ,有           ,2021-04-18,338,38802,2021-05-24,37,67,路劲上海派,3,2,1,1,1,3,23,3,3,1,3
1室0厅1厨1卫        ,低,35,平层              ,板楼       ,南 东南   ,1989-01-01,简装     ,砖混结构  ,一梯四户           ,无           ,2021-03-14,241,67678,2021-05-24,72,7,章家巷小区,1,0,1,1,1,3,22,2,2,0,1
2室1厅1厨1卫        ,中,69,平层              ,板楼       ,南   ,2011-01-01,精装     ,钢混结构  ,两梯四户           ,有           ,2021-02-20,341,49299,2021-05-24,94,71,中虹家园,2,1,1,1,1,3,18,3,3,1,0
1室1厅1厨1卫        ,低,36,平层              ,板楼       ,南   ,1987-01-01,简装     ,砖混结构  ,一梯四户           ,无           ,2021-04-14,240,64988,2021-05-24,41,1,临沂二村,1,1,1,1,1,3,18,2,2,0,1
2室1厅1厨1卫        ,高,58,平层              ,板楼       ,南 北   ,1995-01-01,精装     ,钢混结构  ,一梯两户           ,无           ,2021-05-03,353,60695,2021-05-24,22,7,通河一村,2,1,1,1,1,3,23,3,3,0,3
2室2厅1厨1卫        ,低,78,平层              ,板楼       ,南 北   ,2000-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-03-10,566,72445,2021-05-24,76,85,莲花公寓(闵行),2,2,1,1,1,3,23,2,2,0,1
3室2厅1厨2卫        ,中,128,平层              ,板楼       ,南   ,2003-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-04-25,315,24583,2021-05-24,30,8,罗溪花苑,3,2,1,2,1,3,18,2,2,0,0
2室2厅1厨1卫        ,低,114,平层              ,板塔结合       ,南   ,1997-01-01,简装     ,钢混结构  ,三梯七户           ,有           ,2021-02-18,1053,91701,2021-05-24,96,85,上影广场(徐汇),2,2,1,1,1,2,18,2,3,1,1
2室2厅1厨1卫        ,高,76,平层              ,板楼       ,南 北   ,2008-01-01,简装     ,钢混结构  ,一梯三户           ,有           ,2021-05-09,348,45562,2021-05-24,15,22,虹浦新城北区,2,2,1,1,1,3,23,2,3,1,3
2室2厅1厨1卫        ,高,91,平层              ,板楼       ,南   ,2002-01-01,简装     ,钢混结构  ,一梯两户           ,无           ,2021-04-04,770,84375,2021-05-24,51,56,锦绣一方名苑,2,2,1,1,1,3,18,2,3,0,3
2室2厅1厨1卫        ,高,77,平层              ,板楼       ,南   ,2009-01-01,精装     ,钢混结构  ,一梯两户           ,无           ,2021-03-15,343,44166,2021-05-24,71,80,新凯二期,2,2,1,1,1,3,18,3,3,0,3
2室1厅0厨1卫        ,低,74,平层              ,塔楼       ,西南   ,1993-01-01,简装     ,钢混结构  ,两梯八户           ,有           ,2021-04-11,460,61416,2021-05-24,43,50,虹古大楼,2,1,0,1,1,0,35,2,3,1,1
1室0厅1厨1卫        ,中,25,平层              ,板楼       ,北   ,1953-01-01,简装     ,砖混结构  ,一梯七户           ,无           ,2020-12-27,144,55449,2021-05-24,149,45,甘泉一村,1,0,1,1,1,3,13,2,2,0,0
1室1厅1厨1卫        ,中,43,平层              ,板楼       ,西 北   ,1987-01-01,简装     ,钢混结构  ,一梯七户           ,无           ,2021-01-23,296,67760,2021-05-24,122,8,东新支路55弄,1,1,1,1,1,3,31,2,3,0,0
3室2厅1厨2卫        ,低,162,复式              ,板楼       ,南 北   ,2018-01-01,精装     ,钢混结构  ,两梯四户           ,有           ,2021-04-04,780,47986,2021-05-24,51,97,招商中环华府,3,2,1,2,0,3,23,3,3,1,1
2室1厅1厨2卫        ,中,70,平层              ,板楼       ,南   ,1994-01-01,其他     ,砖混结构  ,一梯两户           ,无           ,2021-05-21,210,29839,2021-05-24,3,0,文化新村(惠南),2,1,1,2,1,3,18,0,2,0,0
4室2厅1厨3卫        ,低,320,复式              ,板楼       ,南   ,2011-01-01,毛坯     ,钢混结构  ,一梯一户           ,无           ,2020-10-30,798,24938,2021-05-24,206,125,海上湾华庭紫园别墅,4,2,1,3,0,3,18,1,3,0,1
2室1厅1厨1卫        ,中,46,平层              ,板楼       ,南   ,1985-01-01,简装     ,砖混结构  ,一梯四户           ,无           ,2021-03-14,680,145145,2021-05-24,72,96,梅园三街坊,2,1,1,1,1,3,18,2,2,0,0
2室1厅1厨1卫        ,低,94,平层              ,板楼       ,南   ,2002-01-01,简装     ,钢混结构  ,一梯两户           ,有           ,2021-05-07,1080,114347,2021-05-24,17,6,绿地世纪城(一期),2,1,1,1,1,3,18,2,3,1,1
2室2厅1厨1卫        ,高,98,平层              ,板楼       ,南   ,2001-01-01,简装     ,钢混结构  ,一梯两户           ,无           ,2021-05-13,655,66370,2021-05-24,12,118,书香名第,2,2,1,1,1,3,18,2,3,0,3
5室3厅2厨4卫        ,低,251,,板楼       ,南   ,2002-01-01,精装     ,钢混结构  ,一梯一户           ,无           ,2021-03-02,2288,90924,2021-05-24,84,32,罗山绿洲,5,3,2,4,-1,3,18,3,3,0,1
2室1厅1厨1卫        ,中,62,平层              ,板楼       ,南   ,1993-01-01,简装     ,砖混结构  ,一梯三户           ,无           ,2021-04-25,413,66613,2021-05-24,30,50,济阳三村,2,1,1,1,1,3,18,2,2,0,0
2室1厅1厨1卫        ,低,66,平层              ,板楼       ,南   ,1994-01-01,简装     ,砖混结构  ,一梯两户           ,无           ,2021-05-03,430,64965,2021-05-24,22,36,佳宝新村,2,1,1,1,1,3,18,2,2,0,1
1室0厅1厨1卫        ,高,31,,板楼       ,南   ,1982-01-01,简装     ,钢混结构  ,一梯六户           ,无           ,2021-05-21,295,93979,2021-05-24,4,0,中山南一路161弄,1,0,1,1,-1,3,18,2,3,0,3
2室2厅1厨1卫        ,高,100,平层              ,板楼       ,南   ,2003-01-01,精装     ,钢混结构  ,三梯四户           ,有           ,2021-04-28,1130,113000,2021-05-24,27,30,逸流公寓,2,2,1,1,1,3,18,3,3,1,3
1室1厅1厨1卫        ,高,51,平层              ,板楼       ,南 北   ,1994-01-01,精装     ,砖混结构  ,一梯两户           ,无           ,2021-05-07,302,58516,2021-05-24,18,24,大华一村,1,1,1,1,1,3,23,3,2,0,3
3室1厅1厨1卫        ,低,91,平层              ,板楼       ,南 北   ,2007-01-01,毛坯     ,钢混结构  ,一梯三户           ,有           ,2021-05-08,420,45842,2021-05-24,17,26,中房公寓,3,1,1,1,1,3,23,1,3,1,1
1室1厅1厨1卫        ,低,46,平层              ,板楼       ,南   ,1987-01-01,精装     ,砖混结构  ,一梯两户           ,无           ,2021-03-20,368,79723,2021-05-24,65,26,海院小区,1,1,1,1,1,3,18,3,2,0,1
2室0厅1厨1卫        ,高,53,平层              ,板楼       ,南   ,1989-01-01,精装     ,砖混结构  ,一梯四户           ,无           ,2021-04-22,500,94145,2021-05-24,32,18,漕溪四村,2,0,1,1,1,3,18,3,2,0,3
3室2厅1厨2卫        ,高,130,,板楼       ,南   ,2008-01-01,简装     ,钢混结构  ,一梯两户           ,有           ,2021-05-09,266,20385,2021-05-24,16,12,德盈佳园,3,2,1,2,-1,3,18,2,3,1,3
2室2厅1厨1卫        ,低,123,平层              ,塔楼       ,南   ,1999-01-01,精装     ,钢混结构  ,三梯七户           ,有           ,2021-04-24,1369,110537,2021-05-24,31,71,太阳都市花园一期,2,2,1,1,1,0,18,3,3,1,1
2室1厅1厨1卫        ,中,75,平层              ,板楼       ,东南 南   ,,毛坯     ,钢混结构  ,两梯四户           ,有           ,2021-04-26,303,40400,2021-05-24,29,38,崧泽华城佳福雅苑（五区）,2,1,1,1,1,3,11,1,3,1,0
1室1厅1厨1卫        ,高,44,平层              ,板楼       ,南   ,1988-01-01,精装     ,钢混结构  ,一梯四户           ,无           ,2021-04-22,118,26310,2021-05-24,32,78,三皇桥小区,1,1,1,1,1,3,18,3,3,0,3
